temperature,humidity,tvoc,ecodua,rawhdua,rawethanol,pressure,nckosonglima,ncsatu,firealarm
26.735,43.2,55,420,12837,20729,937.564,13.26,2.067,0
26.748,43.51,45,411,12841,20740,937.559,13.14,2.05,0
26.761,43.82,50,420,12844,20727,937.561,12.94,2.017,0
26.774,44,42,417,12847,20747,937.556,12.85,2.004,0
26.787,44.16,28,407,12848,20754,937.554,12.79,1.995,0
26.799,44.33,32,425,12850,20755,937.559,12.76,1.989,0
26.811,44.47,30,426,12843,20752,937.565,12.78,1.992,0
26.823,44.56,27,420,12848,20758,937.566,12.77,1.991,0
26.835,44.68,39,433,12842,20744,937.575,12.92,2.015,0
26.846,44.79,27,424,12844,20751,937.569,13.06,2.037,0
26.858,44.88,30,415,12847,20754,937.568,13.25,2.066,0
26.869,44.98,32,431,12841,20750,937.575,13.58,2.118,0
26.879,45.05,32,421,12844,20754,937.572,13.63,2.125,0
26.89,45.1,27,420,12847,20757,937.566,13.79,2.15,0
26.9,45.15,22,415,12846,20760,937.582,14.05,2.19,0
26.91,45.24,22,417,12844,20764,937.58,14.47,2.256,0
26.92,45.31,27,426,12839,20757,937.584,14.58,2.273,0
26.93,45.32,24,426,12841,20754,937.59,14.7,2.293,0
26.939,45.43,40,434,12835,20748,937.589,14.74,2.298,0
26.948,45.48,45,440,12834,20743,937.583,14.98,2.337,0
26.957,45.55,52,428,12837,20729,937.582,15.03,2.344,0
26.965,45.57,51,436,12841,20735,937.576,15.14,2.361,0
26.974,45.66,63,443,12837,20723,937.575,15.01,2.34,0
26.982,45.66,65,441,12830,20720,937.583,14.77,2.304,0
26.99,45.64,48,406,12853,20734,937.58,14.72,2.296,0
26.998,44.61,51,408,12851,20722,937.58,15,2.34,0
27.005,43.6,68,411,12846,20719,937.578,15.18,2.367,0
27.012,42.71,81,429,12843,20707,937.582,15.2,2.371,0
27.019,42.03,79,430,12836,20705,937.578,15.14,2.361,0
27.026,41.52,84,429,12835,20697,937.572,15.18,2.368,0
27.033,41.16,78,426,12841,20701,937.561,15.08,2.351,0
27.039,40.91,57,420,12843,20717,937.555,14.84,2.314,0
27.045,40.64,73,426,12840,20709,937.55,14.76,2.301,0
27.051,40.47,71,431,12842,20711,937.552,14.85,2.315,0
27.056,40.28,65,416,12842,20721,937.555,14.9,2.324,0
27.062,40.18,61,426,12842,20730,937.547,14.83,2.312,0
27.067,40.06,56,417,12843,20727,937.547,15.14,2.361,0
27.072,39.94,45,414,12840,20730,937.544,15.18,2.368,0
27.076,39.82,58,414,12839,20728,937.542,14.96,2.333,0
27.081,39.72,52,412,12841,20722,937.547,14.89,2.322,0
27.085,39.66,61,417,12840,20718,937.54,14.94,2.33,0
27.089,39.61,56,405,12847,20729,937.541,14.89,2.322,0
27.093,39.53,55,414,12842,20727,937.556,14.82,2.311,0
27.097,39.46,50,410,12841,20733,937.557,14.7,2.292,0
27.1,39.44,58,422,12843,20727,937.561,14.45,2.253,0
27.103,39.33,55,415,12840,20720,937.562,14.32,2.233,0
27.106,39.3,43,412,12842,20734,937.559,14.06,2.192,0
27.109,39.27,41,405,12840,20733,937.562,13.93,2.173,0
27.111,39.26,33,404,12847,20748,937.567,13.64,2.127,0
27.113,39.22,44,416,12836,20736,937.577,13.38,2.087,0
27.115,39.23,49,417,12833,20732,937.572,13.12,2.046,0
27.117,39.17,53,425,12839,20731,937.575,12.97,2.023,0
27.119,39.16,48,413,12839,20738,937.57,12.97,2.023,0
27.12,39.18,66,424,12837,20723,937.565,13.03,2.032,0
27.121,39.28,86,461,12816,20695,937.571,13.15,2.05,0
27.122,40.17,87,449,12816,20693,937.576,13.3,2.074,0
27.123,41.23,88,451,12823,20699,937.571,13.43,2.095,0
27.123,42,82,437,12824,20701,937.568,13.87,2.163,0
27.123,42.69,84,436,12828,20712,937.573,14.09,2.198,0
27.123,43.19,70,430,12834,20718,937.584,14.47,2.256,0
27.123,43.6,71,431,12833,20713,937.585,14.61,2.279,0
27.123,43.9,66,423,12828,20713,937.584,14.89,2.322,0
27.122,44.15,53,417,12836,20719,937.571,14.87,2.319,0
27.121,44.31,53,422,12829,20714,937.567,14.85,2.316,0
27.12,44.5,55,412,12832,20717,937.571,14.8,2.308,0
27.119,44.61,58,420,12834,20724,937.559,14.64,2.284,0
27.117,44.78,47,429,12836,20727,937.56,14.5,2.261,0
27.116,44.9,47,415,12834,20729,937.575,13.87,2.164,0
27.114,45.01,52,411,12837,20729,937.568,13.6,2.121,0
27.112,45.11,49,415,12837,20723,937.567,13.11,2.045,0
27.109,45.19,54,415,12836,20724,937.572,13.2,2.058,0
27.107,45.29,53,413,12841,20724,937.578,13.27,2.07,0
27.104,45.3,68,416,12837,20727,937.578,13.34,2.08,0
27.101,45.42,71,407,12835,20723,937.569,13.53,2.11,0
27.098,45.49,54,409,12839,20724,937.57,13.6,2.121,0
27.094,45.54,56,409,12839,20728,937.563,13.94,2.173,0
27.091,45.62,49,410,12839,20733,937.566,14.08,2.195,0
27.087,45.64,56,407,12835,20730,937.578,14.25,2.223,0
27.083,45.72,42,400,12837,20740,937.58,14.21,2.215,0
27.079,45.75,43,404,12842,20749,937.571,14.03,2.189,0
27.074,45.75,32,400,12839,20749,937.567,13.86,2.161,0
27.07,45.82,32,400,12841,20753,937.574,13.69,2.135,0
27.065,45.86,28,411,12837,20742,937.586,13.4,2.09,0
27.06,45.91,34,401,12844,20748,937.591,13.22,2.061,0
27.054,45.83,7,400,12853,20769,937.587,12.73,1.985,0
27.049,44.79,19,400,12850,20758,937.599,12.54,1.956,0
27.043,43.79,11,400,12850,20766,937.58,12.24,1.909,0
27.037,42.91,19,400,12847,20762,937.6,12.08,1.884,0
27.031,42.2,21,403,12847,20771,937.581,11.8,1.839,0
27.025,41.74,31,401,12840,20755,937.583,11.92,1.859,0
27.018,41.37,32,400,12845,20749,937.589,12.29,1.916,0
27.012,41.08,46,410,12840,20734,937.577,12.31,1.92,0
27.005,40.8,46,413,12841,20741,937.578,12.48,1.946,0
26.998,40.62,56,402,12840,20736,937.577,12.51,1.95,0
26.99,40.52,43,403,12840,20737,937.574,12.62,1.969,0
26.983,40.36,38,402,12836,20748,937.579,12.66,1.973,0
26.975,40.27,29,400,12839,20746,937.557,12.72,1.984,0
26.967,40.17,36,401,12837,20740,937.551,12.66,1.974,0
26.959,40.09,29,400,12844,20754,937.562,12.71,1.981,0
26.951,39.97,26,400,12848,20752,937.567,12.83,2,0
26.942,39.92,28,400,12844,20745,937.555,12.9,2.012,0
26.933,39.81,13,400,12840,20756,937.55,13.35,2.082,0
26.924,39.78,21,401,12841,20756,937.541,13.49,2.104,0
26.915,39.69,10,401,12841,20763,937.552,13.79,2.15,0
26.906,39.62,12,400,12846,20771,937.56,13.8,2.151,0
26.896,39.57,26,400,12840,20749,937.574,13.65,2.129,0
26.887,39.53,23,400,12842,20752,937.577,13.48,2.101,0
26.877,39.54,27,400,12844,20752,937.58,13.15,2.05,0
26.867,39.46,30,401,12838,20741,937.586,13.18,2.055,0
26.856,39.43,33,400,12837,20750,937.589,13.09,2.041,0
26.846,39.4,30,400,12843,20751,937.588,12.99,2.026,0
26.835,39.32,31,400,12840,20741,937.578,13.4,2.089,0
26.824,39.32,43,400,12841,20742,937.581,13.66,2.131,0
26.813,39.35,31,400,12844,20755,937.593,14,2.183,0
26.802,39.37,54,437,12819,20724,937.6,14.09,2.197,0
26.79,40.4,41,429,12824,20731,937.607,14.41,2.246,0
26.779,41.37,59,432,12816,20727,937.599,14.66,2.286,0
26.767,42.23,49,431,12825,20725,937.608,15.03,2.344,0
26.755,42.86,38,415,12829,20736,937.606,15.18,2.367,0
26.742,43.32,36,414,12826,20731,937.592,15.21,2.372,0
26.73,43.75,43,419,12828,20728,937.601,15.33,2.391,0
26.717,44.06,32,407,12839,20748,937.592,15.27,2.381,0
26.704,44.29,43,402,12832,20727,937.593,14.95,2.331,0
26.691,44.49,33,400,12836,20748,937.595,14.87,2.318,0
26.678,44.65,34,401,12839,20739,937.597,14.52,2.264,0
26.665,44.79,38,400,12833,20743,937.584,14.38,2.243,0
26.651,44.92,29,404,12835,20751,937.577,14.5,2.261,0
26.637,45.06,32,400,12836,20747,937.565,14.49,2.26,0
26.623,45.19,41,414,12831,20733,937.559,14.8,2.307,0
26.609,45.27,39,405,12836,20746,937.552,15.16,2.365,0
26.595,45.37,28,402,12833,20748,937.54,15.55,2.425,0
26.58,45.41,34,406,12836,20748,937.544,15.62,2.436,0
26.566,45.51,20,405,12838,20748,937.546,15.47,2.412,0
26.551,45.56,18,400,12835,20754,937.555,15.24,2.376,0
26.536,45.65,39,404,12838,20735,937.561,15.09,2.353,0
26.52,45.69,49,406,12832,20739,937.558,14.94,2.329,0
26.505,45.75,64,420,12831,20720,937.561,14.62,2.28,0
26.489,45.82,50,405,12835,20725,937.563,14.47,2.257,0
26.473,45.91,46,410,12837,20727,937.557,14.29,2.228,0
26.457,45.97,47,400,12833,20728,937.557,14.33,2.235,0
26.441,45.99,49,404,12833,20722,937.548,14.27,2.225,0
26.425,46.02,58,412,12828,20722,937.55,14.19,2.213,0
26.408,46.06,56,410,12829,20728,937.553,14.15,2.207,0
26.392,46.08,43,400,12839,20739,937.557,14.03,2.188,0
26.375,46.04,12,400,12854,20760,937.562,14,2.182,0
26.358,45.05,22,400,12850,20754,937.569,13.89,2.166,0
26.34,44,20,400,12848,20757,937.563,13.87,2.163,0
26.323,43.13,39,400,12841,20739,937.557,13.73,2.141,0
26.305,42.46,39,400,12837,20728,937.553,13.63,2.126,0
26.287,41.88,71,409,12835,20712,937.555,13.2,2.059,0
26.269,41.55,73,410,12833,20699,937.561,13.11,2.044,0
26.251,41.24,85,414,12829,20686,937.563,13.04,2.034,0
26.233,41.01,79,402,12833,20696,937.56,13.05,2.035,0
26.214,40.82,75,404,12842,20707,937.562,13.13,2.047,0
26.196,40.71,66,406,12835,20710,937.563,13.39,2.088,0
26.177,40.54,65,410,12835,20719,937.571,13.59,2.119,0
26.158,40.4,53,400,12842,20733,937.571,13.66,2.13,0
26.138,40.33,55,401,12837,20723,937.568,13.87,2.162,0
26.119,40.25,58,400,12835,20727,937.577,13.93,2.173,0
26.099,40.12,43,400,12833,20730,937.576,14.12,2.202,0
26.08,40.07,55,400,12834,20722,937.567,14.18,2.211,0
26.06,40,39,400,12837,20737,937.569,14.25,2.223,0
26.04,39.95,43,400,12839,20736,937.577,14.37,2.241,0
26.019,39.85,33,400,12836,20742,937.579,14.23,2.219,0
25.999,39.81,46,400,12838,20734,937.584,14.28,2.227,0
25.978,39.77,32,400,12840,20744,937.579,14.51,2.263,0
25.958,39.72,43,400,12834,20736,937.585,14.69,2.29,0
25.937,39.63,32,400,12839,20747,937.591,14.94,2.329,0
25.915,39.62,31,400,12840,20755,937.586,15.37,2.397,0
25.894,39.57,40,400,12842,20755,937.583,15.5,2.417,0
25.873,39.54,33,400,12835,20738,937.584,15.57,2.429,0
25.851,39.52,41,404,12834,20731,937.58,15.5,2.417,0
25.829,39.51,44,400,12837,20732,937.568,15.39,2.4,0
25.807,39.51,44,400,12838,20728,937.558,15.4,2.401,0
25.785,39.58,81,432,12817,20705,937.565,15.6,2.433,0
25.763,40.52,74,428,12816,20696,937.571,15.77,2.459,0
25.74,41.54,62,430,12821,20710,937.572,16.1,2.511,0
25.718,42.4,64,415,12827,20709,937.582,16.16,2.519,0
25.695,43.02,56,414,12823,20713,937.593,16.45,2.566,0
25.672,43.54,64,421,12823,20713,937.583,16.67,2.599,0
25.649,43.91,50,409,12826,20718,937.584,16.99,2.649,0
25.625,44.18,55,418,12830,20724,937.583,17.06,2.66,0
25.602,44.45,60,415,12834,20728,937.586,16.91,2.637,0
25.578,44.66,56,408,12833,20718,937.574,16.84,2.625,0
25.555,44.79,61,410,12825,20719,937.567,16.78,2.617,0
25.531,44.97,66,420,12824,20709,937.561,16.79,2.618,0
25.506,45.11,49,400,12835,20722,937.554,17,2.65,0
25.482,45.23,36,400,12836,20725,937.558,17.02,2.654,0
25.458,45.32,50,400,12827,20726,937.544,17.07,2.662,0
25.433,45.42,43,400,12836,20738,937.536,17.11,2.668,0
25.408,45.53,46,400,12836,20736,937.542,17.14,2.673,0
25.383,45.61,40,400,12838,20735,937.541,17.09,2.665,0
25.358,45.72,43,400,12829,20724,937.542,17.07,2.662,0
25.333,45.75,32,400,12833,20741,937.541,16.81,2.622,0
25.308,45.81,32,400,12833,20737,937.552,16.65,2.596,0
25.282,45.86,37,400,12831,20737,937.554,16.57,2.584,0
25.256,45.93,47,405,12834,20737,937.554,16.56,2.583,0
25.23,45.96,45,408,12833,20734,937.553,16.43,2.562,0
25.204,46.07,43,402,12830,20729,937.557,16.26,2.536,0
25.178,46.09,51,409,12833,20728,937.565,16.09,2.51,0
25.152,46.17,47,400,12835,20723,937.565,16.07,2.505,0
25.125,46.2,50,402,12833,20722,937.554,15.82,2.467,0
25.099,46.24,53,408,12832,20726,937.562,15.73,2.452,0
25.072,46.27,54,400,12828,20722,937.566,15.43,2.406,0
25.045,46.22,34,400,12841,20744,937.557,15.25,2.378,0
25.018,45.17,19,400,12847,20751,937.568,14.81,2.309,0
24.99,44.2,28,400,12847,20759,937.568,14.7,2.292,0
24.963,43.29,22,400,12841,20751,937.573,14.37,2.241,0
24.935,42.59,22,400,12848,20758,937.576,14.32,2.233,0
24.908,42.11,25,400,12848,20754,937.574,14.18,2.211,0
24.88,41.68,33,400,12841,20744,937.56,14.14,2.205,0
24.852,41.38,32,400,12832,20737,937.557,14.13,2.203,0
24.823,41.12,36,400,12841,20738,937.557,14.04,2.19,0
24.795,40.97,53,400,12833,20721,937.558,13.98,2.18,0
24.767,40.8,64,400,12827,20715,937.549,13.8,2.151,0
24.738,40.65,62,400,12837,20710,937.549,13.77,2.148,0
24.709,40.51,65,400,12833,20706,937.55,13.72,2.139,0
24.68,40.48,68,406,12829,20710,937.553,13.71,2.137,0
24.651,40.4,59,400,12836,20711,937.547,13.65,2.128,0
24.622,40.31,70,400,12833,20700,937.542,13.7,2.136,0
24.592,40.27,76,401,12831,20702,937.545,13.83,2.156,0
24.563,40.21,74,402,12830,20695,937.534,13.84,2.158,0
24.533,40.11,75,400,12833,20709,937.536,13.7,2.137,0
24.503,40.08,79,400,12832,20698,937.527,13.78,2.149,0
24.473,40.01,62,400,12835,20702,937.524,13.8,2.152,0
24.443,39.94,70,400,12833,20703,937.518,13.81,2.153,0
24.413,39.91,61,400,12839,20718,937.508,13.48,2.102,0
24.383,39.82,60,400,12827,20707,937.51,13.39,2.088,0
24.352,39.83,65,403,12834,20699,937.522,13.47,2.1,0
24.321,39.84,57,400,12836,20719,937.522,13.59,2.12,0
24.29,39.78,56,400,12834,20722,937.517,13.97,2.178,0
24.259,39.71,43,400,12843,20732,937.522,14.09,2.198,0
24.228,39.73,54,400,12834,20724,937.53,14.12,2.202,0
24.197,39.69,66,402,12826,20711,937.534,14,2.183,0
24.166,39.75,82,420,12824,20688,937.541,13.81,2.153,0
24.134,40.7,87,431,12817,20675,937.543,13.45,2.097,0
24.102,41.68,97,423,12814,20678,937.542,13.31,2.076,0
24.07,42.5,96,418,12819,20681,937.551,13.21,2.061,0
24.038,43.18,94,406,12827,20689,937.548,13.19,2.056,0
24.006,43.66,73,400,12829,20695,937.537,13.21,2.061,0
23.974,44.07,70,400,12833,20709,937.542,13.3,2.074,0
23.942,44.36,57,400,12838,20713,937.534,13.34,2.08,0
23.909,44.6,72,400,12829,20703,937.539,13.31,2.075,0
23.876,44.76,64,400,12835,20712,937.543,13.03,2.033,0
23.844,44.97,78,413,12833,20696,937.542,12.92,2.015,0
23.811,45.12,69,400,12830,20698,937.546,12.54,1.955,0
23.778,45.22,71,401,12830,20697,937.545,12.29,1.916,0
23.744,45.36,59,400,12830,20710,937.539,11.95,1.864,0
23.711,45.47,61,400,12833,20707,937.517,12.16,1.896,0
23.677,45.55,65,400,12832,20708,937.519,12.14,1.893,0
23.644,45.64,59,400,12828,20716,937.515,12.03,1.877,0
23.61,45.71,63,401,12831,20715,937.506,11.77,1.836,0
23.576,45.8,52,400,12829,20708,937.512,11.73,1.83,0
23.542,45.86,62,400,12833,20713,937.503,11.54,1.8,0
23.508,45.96,50,400,12835,20720,937.508,11.56,1.802,0
23.474,46,47,400,12834,20726,937.51,11.66,1.818,0
23.439,46.07,50,400,12827,20719,937.503,11.85,1.848,0
23.405,46.12,48,400,12831,20720,937.51,11.9,1.856,0
23.37,46.13,50,400,12829,20713,937.505,11.83,1.845,0
23.335,46.23,60,400,12830,20714,937.513,11.83,1.845,0
23.3,46.31,55,406,12834,20716,937.511,11.84,1.846,0
23.265,46.27,57,400,12833,20713,937.511,11.94,1.863,0
23.23,46.36,54,401,12829,20714,937.504,12.01,1.872,0
23.195,46.39,68,403,12829,20699,937.513,12.03,1.875,0
23.159,46.35,51,400,12838,20719,937.515,12.25,1.91,0
23.123,45.33,50,400,12844,20715,937.514,12.37,1.929,0
23.088,44.34,59,400,12844,20710,937.524,12.68,1.977,0
23.052,43.44,58,400,12846,20715,937.515,12.75,1.988,0
23.016,42.81,64,400,12842,20715,937.516,12.82,2,0
22.98,42.27,55,400,12842,20715,937.524,12.89,2.01,0
22.944,41.87,58,400,12836,20715,937.527,12.88,2.008,0
22.907,41.58,57,400,12840,20717,937.531,12.96,2.02,0
22.871,41.3,55,400,12837,20716,937.523,13.18,2.055,0
22.834,41.11,59,400,12837,20705,937.525,13.32,2.077,0
22.797,40.93,68,400,12832,20690,937.53,13.24,2.065,0
22.76,40.8,67,400,12836,20707,937.535,13.33,2.079,0
22.723,40.69,50,400,12836,20715,937.525,13.29,2.072,0
22.686,40.6,52,400,12841,20720,937.53,13.17,2.054,0
22.649,40.51,58,400,12835,20714,937.544,13.25,2.066,0
22.612,40.48,60,400,12839,20709,937.542,13.41,2.092,0
22.574,40.32,59,400,12840,20714,937.541,13.4,2.09,0
22.537,40.27,64,400,12836,20717,937.53,13.48,2.103,0
22.499,40.19,66,400,12831,20704,937.53,13.52,2.108,0
22.461,40.17,64,400,12837,20707,937.532,13.47,2.101,0
22.423,40.08,69,400,12834,20701,937.536,13.31,2.075,0
22.385,40.06,62,400,12832,20708,937.533,12.98,2.024,0
22.347,40.05,67,400,12834,20707,937.534,12.87,2.007,0
22.309,40.01,58,400,12837,20708,937.531,12.77,1.991,0
22.27,39.95,69,403,12833,20698,937.535,12.88,2.008,0
22.232,39.87,78,401,12829,20693,937.536,13.38,2.086,0
22.193,39.83,81,400,12826,20689,937.539,13.59,2.119,0
22.154,39.82,80,402,12829,20684,937.517,14.23,2.218,0
22.115,39.77,74,401,12837,20693,937.506,14.47,2.257,0
22.076,39.72,72,400,12832,20694,937.515,14.72,2.295,0
22.037,39.83,91,426,12817,20673,937.516,14.84,2.314,0
21.998,40.72,102,430,12812,20671,937.516,14.79,2.307,0
21.959,41.71,86,424,12813,20684,937.527,14.76,2.302,0
21.919,42.59,84,422,12822,20685,937.532,14.96,2.332,0
21.879,43.28,78,410,12819,20684,937.538,14.96,2.333,0
21.84,43.8,67,410,12827,20700,937.533,15.02,2.342,0
21.8,44.18,66,400,12830,20709,937.528,15.12,2.358,0
21.76,44.49,63,400,12829,20704,937.518,15.42,2.404,0
21.72,44.76,60,400,12829,20717,937.519,15.65,2.44,0
21.68,44.97,57,400,12830,20713,937.521,15.73,2.453,0
21.64,45.08,68,408,12823,20703,937.531,15.95,2.487,0
21.599,45.23,64,400,12832,20712,937.533,16.22,2.529,0
21.559,45.34,61,400,12825,20704,937.532,16.47,2.569,0
21.518,45.48,60,400,12832,20706,937.529,16.35,2.55,0
21.477,45.6,58,400,12830,20711,937.537,15.87,2.475,0
21.437,45.63,57,406,12826,20712,937.534,15.64,2.438,0
21.396,45.76,49,400,12828,20712,937.53,15.06,2.348,0
21.355,45.85,56,404,12827,20716,937.531,14.88,2.32,0
21.313,45.94,53,400,12831,20725,937.534,14.38,2.242,0
21.272,46,59,407,12822,20707,937.545,14.09,2.197,0
21.231,46.1,65,409,12828,20698,937.545,13.56,2.114,0
21.189,46.1,64,400,12827,20704,937.551,13.21,2.06,0
21.148,46.16,58,400,12828,20704,937.544,12.59,1.963,0
21.106,46.25,62,406,12827,20707,937.538,12.3,1.917,0
21.064,46.29,65,404,12829,20703,937.545,11.91,1.857,0
21.023,46.34,75,410,12824,20693,937.532,11.74,1.831,0
20.981,46.39,70,401,12826,20695,937.533,11.89,1.854,0
20.938,46.43,70,400,12826,20696,937.534,12.04,1.877,0
20.896,46.45,79,404,12826,20682,937.528,12.4,1.934,0
20.854,46.51,76,400,12830,20701,937.525,12.7,1.98,0
20.812,46.47,53,400,12848,20722,937.516,13.2,2.059,0
20.769,45.42,65,400,12840,20701,937.531,13.26,2.068,0
20.726,44.4,64,400,12836,20704,937.513,13.18,2.055,0
20.684,43.56,63,400,12836,20702,937.524,13.17,2.054,0
20.641,42.82,66,400,12841,20706,937.519,13.17,2.053,0
20.598,42.35,71,400,12831,20695,937.516,13.29,2.072,0
20.555,41.95,66,400,12833,20697,937.517,13.48,2.102,0
20.512,41.65,78,400,12830,20690,937.516,13.89,2.167,0
20.469,41.4,78,400,12829,20684,937.514,14.07,2.194,0
20.425,41.22,88,400,12835,20688,937.531,13.93,2.173,0
20.382,41,85,400,12827,20686,937.531,13.79,2.15,0
20.339,40.9,78,400,12827,20681,937.54,13.76,2.146,0
20.295,40.78,65,400,12836,20706,937.529,13.85,2.159,0
20.251,40.66,64,400,12837,20704,937.529,13.92,2.17,0
20.207,40.57,64,400,12836,20710,937.529,14.01,2.185,0
20.164,40.5,55,400,12839,20709,937.511,14.06,2.192,0
20.12,40.44,61,400,12843,20715,937.506,14.06,2.193,0
20.076,40.37,65,400,12833,20704,937.498,14.17,2.21,0
20.031,40.32,60,400,12837,20708,937.506,14.24,2.221,0
19.987,40.27,47,400,12832,20713,937.509,14.52,2.264,0
19.943,40.24,47,400,12839,20713,937.503,14.61,2.278,0
19.898,40.19,46,400,12836,20716,937.498,14.67,2.287,0
19.854,40.1,53,400,12833,20716,937.492,14.75,2.299,0
19.809,40.05,55,400,12829,20707,937.491,14.81,2.31,0
19.764,40,63,400,12830,20707,937.496,14.93,2.328,0
19.72,39.98,79,400,12831,20699,937.494,14.98,2.335,0
19.675,39.96,83,401,12833,20690,937.494,14.82,2.311,0
19.63,39.95,92,409,12825,20674,937.495,14.69,2.291,0
19.585,39.9,104,408,12821,20667,937.487,14.53,2.266,0
19.539,39.89,107,406,12824,20662,937.475,14.43,2.25,0
19.494,39.94,127,442,12803,20639,937.473,14.08,2.195,0
19.449,40.92,126,436,12801,20625,937.476,13.84,2.158,0
19.403,41.96,125,438,12809,20632,937.474,13.91,2.17,0
19.358,42.77,133,433,12810,20636,937.476,14.01,2.184,0
19.312,43.43,105,417,12821,20651,937.468,14.05,2.19,0
19.266,43.93,111,413,12819,20652,937.48,14.15,2.207,0
19.221,44.26,113,411,12819,20648,937.485,14.39,2.244,0
19.175,44.58,97,400,12830,20663,937.479,14.41,2.248,0
19.129,44.83,108,410,12822,20667,937.481,14.77,2.302,0
19.083,45.02,110,416,12818,20647,937.479,15.15,2.362,0
19.037,45.22,120,410,12816,20651,937.473,15.57,2.429,0
18.99,45.39,132,408,12816,20636,937.473,15.65,2.44,0
18.944,45.53,111,405,12824,20641,937.475,15.89,2.477,0
18.898,45.63,103,407,12819,20655,937.484,15.89,2.477,0
18.851,45.74,103,409,12829,20662,937.478,15.77,2.459,0
18.805,45.82,94,400,12824,20672,937.487,15.72,2.452,0
18.758,45.86,88,400,12829,20673,937.506,15.63,2.438,0
18.711,45.97,83,400,12827,20681,937.51,15.5,2.417,0
18.664,46.07,88,400,12826,20683,937.508,15.5,2.416,0
18.617,46.12,83,400,12830,20684,937.499,15.25,2.378,0
18.57,46.23,75,400,12831,20689,937.5,15.14,2.36,0
18.523,46.27,76,400,12833,20697,937.5,14.84,2.315,0
18.476,46.34,70,400,12833,20697,937.502,14.72,2.295,0
18.429,46.36,61,400,12830,20703,937.508,14.55,2.269,0
18.382,46.45,66,400,12826,20704,937.497,14.45,2.253,0
18.334,46.49,49,400,12831,20708,937.494,14.19,2.213,0
18.287,46.5,65,407,12823,20699,937.484,14.13,2.204,0
18.239,46.57,67,400,12824,20698,937.486,13.95,2.175,0
18.192,46.67,69,400,12832,20712,937.488,13.77,2.147,0
18.144,46.73,63,400,12831,20708,937.484,13.33,2.078,0
18.096,46.66,50,400,12845,20722,937.487,13.17,2.053,0
18.049,45.61,46,400,12847,20730,937.496,12.66,1.975,0
18.001,44.57,45,400,12846,20714,937.492,12.55,1.957,0
17.953,43.68,50,400,12844,20715,937.505,12.22,1.905,0
17.905,42.97,39,400,12847,20720,937.497,12.02,1.875,0
17.857,42.47,50,400,12837,20720,937.48,11.78,1.837,0
17.808,42.05,49,400,12844,20722,937.486,11.72,1.827,0
17.76,41.76,48,400,12840,20710,937.484,11.81,1.841,0
17.712,41.49,51,400,12840,20720,937.488,12.07,1.883,0
17.663,41.32,46,400,12839,20722,937.483,12.14,1.894,0
17.615,41.13,42,400,12838,20718,937.494,12.28,1.916,0
17.566,40.99,54,400,12832,20707,937.488,12.2,1.903,0
17.518,40.85,58,400,12836,20708,937.485,11.95,1.863,0
17.469,40.8,59,400,12835,20718,937.488,11.93,1.86,0
17.42,40.69,52,400,12836,20715,937.503,11.77,1.835,0
17.371,40.59,57,400,12833,20705,937.487,11.78,1.837,0
17.322,40.52,67,400,12831,20702,937.514,12.32,1.921,0
17.273,40.46,56,400,12834,20711,937.523,12.58,1.962,0
17.224,40.41,50,400,12830,20711,937.511,12.86,2.005,0
17.175,40.31,52,400,12836,20728,937.503,12.95,2.019,0
17.126,40.26,58,400,12834,20711,937.51,13.38,2.087,0
17.077,40.23,62,401,12825,20703,937.511,13.69,2.134,0
17.027,40.19,54,400,12832,20700,937.496,14.09,2.197,0
16.978,40.14,50,400,12833,20716,937.504,14.25,2.222,0
16.929,40.12,51,400,12828,20714,937.506,14.61,2.278,0
16.879,40.1,49,400,12839,20718,937.507,14.91,2.324,0
16.829,40.02,48,400,12834,20710,937.515,15.39,2.399,0
16.78,39.94,54,401,12829,20707,937.524,15.54,2.423,0
16.73,39.98,49,400,12834,20712,937.524,15.75,2.457,0
16.68,39.94,52,400,12831,20709,937.525,15.82,2.468,0
16.63,40.03,81,415,12815,20686,937.522,15.93,2.484,0
16.581,41.01,83,429,12805,20675,937.532,15.92,2.483,0
16.531,41.98,89,429,12809,20672,937.522,15.83,2.469,0
16.481,42.82,90,422,12815,20671,937.526,15.42,2.404,0
16.43,43.45,89,412,12818,20678,937.503,15.32,2.388,0
16.38,44.04,86,408,12820,20672,937.518,15.03,2.344,0
16.33,44.41,90,410,12816,20679,937.507,15.06,2.349,0
16.28,44.67,78,405,12822,20682,937.513,14.96,2.333,0
16.229,44.96,86,403,12819,20667,937.518,14.86,2.317,0
16.179,45.15,102,413,12817,20662,937.517,14.67,2.287,0
16.129,45.31,102,412,12817,20656,937.511,14.64,2.282,0
16.078,45.53,95,407,12820,20656,937.5,14.69,2.291,0
16.028,45.65,96,403,12824,20672,937.501,14.62,2.28,0
15.977,45.82,104,410,12823,20658,937.503,14.7,2.293,0
15.926,45.92,80,400,12826,20677,937.497,14.81,2.309,0
15.876,45.97,90,400,12825,20667,937.494,15.11,2.357,0
15.825,46.05,86,404,12819,20670,937.497,15.15,2.362,0
15.774,46.13,86,400,12826,20688,937.5,15.26,2.379,0
15.723,46.23,87,402,12820,20679,937.508,15.37,2.397,0
15.672,46.29,79,400,12827,20684,937.511,15.8,2.464,0
15.621,46.36,81,400,12826,20693,937.511,15.9,2.48,0
15.57,46.43,78,400,12824,20688,937.518,15.93,2.484,0
